17:29:45[Sound][error]-sounds.json | individual_event_sounds | events | chest.close | Event name 'chest.close' is not a valid LevelSoundEvent

17:30:02[Scripting][verbose]-Plugin Discovered [Dragon sword] PackId [acdd5b56-7b7d-405b-bcdf-13e85e2beaaf_8.1.0] ModuleId [497ce0f6-6b3e-45b1-b4b3-f4529febec18]

17:30:02[Scripting][verbose]-Plugin [Dragon sword] - promoted [@minecraft/server] from [2.0.0] to [2.9.0] requested by [@minecraft/server-ui-bindings - 2.1.0].

17:30:02[Scripting][verbose]-Plugin [Dragon sword] - promoted [@minecraft/server-bindings] from [2.0.0] to [2.9.0] requested by [@minecraft/server - 2.0.0].

17:30:02[Scripting][warning]-[Glass Migration] Module loaded - Intelligent mapping mode

17:30:05[Sound][error]-sounds.json | individual_event_sounds | events | chest.close | Event name 'chest.close' is not a valid LevelSoundEvent

17:30:07[Blocks][warning]-minecraft:poppy | 'minecraft:poppy' | Invalid blockshape name.
17:30:46[Sound][inform]-No sound found for block type 'normal'

17:30:46[Sound][inform]-No sound found for block type 'normal'

17:30:46[Sound][inform]-No sound found for block type 'normal'

17:30:46[Sound][inform]-No sound found for block type 'normal'

17:30:46[Sound][inform]-No sound found for block type 'normal'

17:30:46[Sound][inform]-No sound found for block type 'normal'

17:30:47[Sound][inform]-No sound found for block type 'normal'

17:30:47[Sound][inform]-No sound found for block type 'normal'

17:30:47[Sound][inform]-No sound found for block type 'normal'

17:30:47[Sound][inform]-No sound found for block type 'normal'

17:30:47[Sound][inform]-No sound found for block type 'normal'

17:30:47[Sound][inform]-No sound found for block type 'normal'

17:30:47[Sound][inform]-No sound found for block type 'normal'

17:30:47[Sound][inform]-No sound found for block type 'normal'

17:30:47[Sound][inform]-No sound found for block type 'normal'

17:30:47[Sound][inform]-No sound found for block type 'normal'

17:30:47[Sound][inform]-No sound found for block type 'normal'

17:30:47[Sound][inform]-No sound found for block type 'normal'

17:30:47[Sound][inform]-No sound found for block type 'normal'

17:30:47[Sound][inform]-No sound found for block type 'normal'

17:30:47[Sound][inform]-No sound found for block type 'normal'

17:30:47[Sound][inform]-No sound found for block type 'normal'

17:30:47[Sound][inform]-No sound found for block type 'normal'

17:30:48[Sound][inform]-No sound found for block type 'normal'

17:30:48[Sound][inform]-No sound found for block type 'normal'

17:30:48[Sound][inform]-No sound found for block type 'normal'

17:30:48[Sound][inform]-No sound found for block type 'normal'

17:30:49[Sound][inform]-No sound found for block type 'normal'

17:30:49[Sound][inform]-No sound found for block type 'normal'

17:30:49[Sound][inform]-No sound found for block type 'normal'

17:30:49[Sound][inform]-No sound found for block type 'normal'

17:30:49[Sound][inform]-No sound found for block type 'normal'

17:30:49[Sound][inform]-No sound found for block type 'normal'

17:30:49[Sound][inform]-No sound found for block type 'normal'

17:30:49[Sound][inform]-No sound found for block type 'normal'

17:30:49[Sound][inform]-No sound found for block type 'normal'

17:30:50[Sound][inform]-No sound found for block type 'normal'

17:30:50[Sound][inform]-No sound found for block type 'normal'

17:30:50[Sound][inform]-No sound found for block type 'normal'

17:30:50[Sound][inform]-No sound found for block type 'normal'

17:30:50[Sound][inform]-No sound found for block type 'normal'

17:30:50[Sound][inform]-No sound found for block type 'normal'

17:30:50[Sound][inform]-No sound found for block type 'normal'

17:30:50[Sound][inform]-No sound found for block type 'normal'

17:30:50[Sound][inform]-No sound found for block type 'normal'

17:30:50[Sound][inform]-No sound found for block type 'normal'

17:30:50[Sound][inform]-No sound found for block type 'normal'

17:30:50[Sound][inform]-No sound found for block type 'normal'

17:30:51[Sound][inform]-No sound found for block type 'normal'

17:30:51[Sound][inform]-No sound found for block type 'normal'

17:30:51[Sound][inform]-No sound found for block type 'normal'

17:30:51[Sound][inform]-No sound found for block type 'normal'

17:30:51[Sound][inform]-No sound found for block type 'normal'

17:30:51[Sound][inform]-No sound found for block type 'normal'

17:30:51[Sound][inform]-No sound found for block type 'normal'

17:30:51[Sound][inform]-No sound found for block type 'normal'

17:30:51[Sound][inform]-No sound found for block type 'normal'

17:30:51[Sound][inform]-No sound found for block type 'normal'

17:30:51[Sound][inform]-No sound found for block type 'normal'

17:30:51[Sound][inform]-No sound found for block type 'normal'

17:30:51[Sound][inform]-No sound found for block type 'normal'

17:30:51[Sound][inform]-No sound found for block type 'normal'

17:30:51[Sound][inform]-No sound found for block type 'normal'

17:30:52[Sound][inform]-No sound found for block type 'normal'

17:30:52[Sound][inform]-No sound found for block type 'normal'

17:30:52[Sound][inform]-No sound found for block type 'normal'

17:30:52[Sound][inform]-No sound found for block type 'normal'

17:30:52[Sound][inform]-No sound found for block type 'normal'

17:30:52[Sound][inform]-No sound found for block type 'normal'

17:30:53[Sound][inform]-No sound found for block type 'normal'

17:30:53[Sound][inform]-No sound found for block type 'normal'

17:30:53[Sound][inform]-No sound found for block type 'normal'

17:30:54[Sound][inform]-No sound found for block type 'normal'

17:30:54[Sound][inform]-No sound found for block type 'normal'

17:30:54[Sound][inform]-No sound found for block type 'normal'

17:30:54[Sound][inform]-No sound found for block type 'normal'

17:30:54[Sound][inform]-No sound found for block type 'normal'

17:30:54[Sound][inform]-No sound found for block type 'normal'

17:30:54[Sound][inform]-No sound found for block type 'normal'

17:30:54[Sound][inform]-No sound found for block type 'normal'

17:30:54[Sound][inform]-No sound found for block type 'normal'

17:30:55[Sound][inform]-No sound found for block type 'normal'

17:30:55[Sound][inform]-No sound found for block type 'normal'

17:30:55[Sound][inform]-No sound found for block type 'normal'

17:30:55[Sound][inform]-No sound found for block type 'normal'

17:30:55[Sound][inform]-No sound found for block type 'normal'

17:30:55[Sound][inform]-No sound found for block type 'normal'

17:30:55[Sound][inform]-No sound found for block type 'normal'

17:30:55[Sound][inform]-No sound found for block type 'normal'

17:30:55[Sound][inform]-No sound found for block type 'normal'

17:30:55[Sound][inform]-No sound found for block type 'normal'

17:30:55[Sound][inform]-No sound found for block type 'normal'

17:30:55[Sound][inform]-No sound found for block type 'normal'

17:30:55[Sound][inform]-No sound found for block type 'normal'

17:30:55[Sound][inform]-No sound found for block type 'normal'

17:30:56[Sound][inform]-No sound found for block type 'normal'

17:30:56[Sound][inform]-No sound found for block type 'normal'

17:30:56[Sound][inform]-No sound found for block type 'normal'

17:30:56[Sound][inform]-No sound found for block type 'normal'

17:30:56[Sound][inform]-No sound found for block type 'normal'

17:30:56[Sound][inform]-No sound found for block type 'normal'

17:30:56[Sound][inform]-No sound found for block type 'normal'

17:30:56[Sound][inform]-No sound found for block type 'normal'

17:30:56[Sound][inform]-No sound found for block type 'normal'

17:30:56[Sound][inform]-No sound found for block type 'normal'

17:30:56[Sound][inform]-No sound found for block type 'normal'

17:30:56[Sound][inform]-No sound found for block type 'normal'

17:30:56[Sound][inform]-No sound found for block type 'normal'

17:30:57[Sound][inform]-No sound found for block type 'normal'

17:30:57[Sound][inform]-No sound found for block type 'normal'

17:30:57[Sound][inform]-No sound found for block type 'normal'

17:30:57[Sound][inform]-No sound found for block type 'normal'

17:30:57[Sound][inform]-No sound found for block type 'normal'

17:30:57[Sound][inform]-No sound found for block type 'normal'

17:30:57[Sound][inform]-No sound found for block type 'normal'

17:30:57[Sound][inform]-No sound found for block type 'normal'

17:31:01[Sound][inform]-No sound found for block type 'normal'

17:31:01[Sound][inform]-No sound found for block type 'normal'

17:31:01[Sound][inform]-No sound found for block type 'normal'

17:31:02[Sound][inform]-No sound found for block type 'normal'

17:31:02[Sound][inform]-No sound found for block type 'normal'

17:31:02[Sound][inform]-No sound found for block type 'normal'

17:31:02[Sound][inform]-No sound found for block type 'normal'

17:31:03[Sound][inform]-No sound found for block type 'normal'

17:31:03[Sound][inform]-No sound found for block type 'normal'

17:31:03[Sound][inform]-No sound found for block type 'normal'

17:31:03[Sound][inform]-No sound found for block type 'normal'

17:31:04[Sound][inform]-No sound found for block type 'normal'

17:31:04[Sound][inform]-No sound found for block type 'normal'

17:31:04[Sound][inform]-No sound found for block type 'normal'

17:31:05[Sound][inform]-No sound found for block type 'normal'

17:31:05[Sound][inform]-No sound found for block type 'normal'

17:31:15[Sound][inform]-No sound found for block type 'normal'

17:31:15[Sound][inform]-No sound found for block type 'normal'

17:31:15[Sound][inform]-No sound found for block type 'normal'

17:31:16[Sound][inform]-No sound found for block type 'normal'

17:31:16[Sound][inform]-No sound found for block type 'normal'

17:31:16[Sound][inform]-No sound found for block type 'normal'

17:31:17[Sound][inform]-No sound found for block type 'normal'

17:31:17[Sound][inform]-No sound found for block type 'normal'

17:31:17[Sound][inform]-No sound found for block type 'normal'

17:31:17[Sound][inform]-No sound found for block type 'normal'

17:31:18[Sound][inform]-No sound found for block type 'normal'

17:31:18[Sound][inform]-No sound found for block type 'normal'

17:31:18[Sound][inform]-No sound found for block type 'normal'

17:31:18[Sound][inform]-No sound found for block type 'normal'

17:31:18[Sound][inform]-No sound found for block type 'normal'

17:31:19[Sound][inform]-No sound found for block type 'normal'

17:31:19[Sound][inform]-No sound found for block type 'normal'

17:31:19[Sound][inform]-No sound found for block type 'normal'

17:31:20[Sound][inform]-No sound found for block type 'normal'

17:31:20[Sound][inform]-No sound found for block type 'normal'

17:31:20[Sound][inform]-No sound found for block type 'normal'

17:31:21[Sound][inform]-No sound found for block type 'normal'

17:31:22[Sound][inform]-No sound found for block type 'normal'

17:31:22[Sound][inform]-No sound found for block type 'normal'

17:31:22[Sound][inform]-No sound found for block type 'normal'

17:31:22[Sound][inform]-No sound found for block type 'normal'

17:31:23[Sound][inform]-No sound found for block type 'normal'

17:31:23[Sound][inform]-No sound found for block type 'normal'

17:31:23[Sound][inform]-No sound found for block type 'normal'

17:31:24[Sound][inform]-No sound found for block type 'normal'

17:31:24[Sound][inform]-No sound found for block type 'normal'

17:31:24[Sound][inform]-No sound found for block type 'normal'

17:31:24[Sound][inform]-No sound found for block type 'normal'

17:31:24[Sound][inform]-No sound found for block type 'normal'

17:31:25[Sound][inform]-No sound found for block type 'normal'

17:31:25[Sound][inform]-No sound found for block type 'normal'

17:31:25[Sound][inform]-No sound found for block type 'normal'

17:31:26[Sound][inform]-No sound found for block type 'normal'

17:31:26[Sound][inform]-No sound found for block type 'normal'

17:31:26[Sound][inform]-No sound found for block type 'normal'

17:31:26[Sound][inform]-No sound found for block type 'normal'

17:31:26[Sound][inform]-No sound found for block type 'normal'

17:31:26[Sound][inform]-No sound found for block type 'normal'

17:31:27[Sound][inform]-No sound found for block type 'normal'

17:31:28[Sound][inform]-No sound found for block type 'normal'

17:31:28[Sound][inform]-No sound found for block type 'normal'

17:31:28[Sound][inform]-No sound found for block type 'normal'

17:31:28[Sound][inform]-No sound found for block type 'normal'

17:31:28[Sound][inform]-No sound found for block type 'normal'

17:31:29[Sound][inform]-No sound found for block type 'normal'

17:31:29[Sound][inform]-No sound found for block type 'normal'

17:31:29[Sound][inform]-No sound found for block type 'normal'

17:31:29[Sound][inform]-No sound found for block type 'normal'

17:31:29[Sound][inform]-No sound found for block type 'normal'

17:31:30[Sound][inform]-No sound found for block type 'normal'

17:31:30[Sound][inform]-No sound found for block type 'normal'

17:31:30[Sound][inform]-No sound found for block type 'normal'

17:31:30[Sound][inform]-No sound found for block type 'normal'

17:31:30[Sound][inform]-No sound found for block type 'normal'

17:31:30[Sound][inform]-No sound found for block type 'normal'

17:31:31[Sound][inform]-No sound found for block type 'normal'

17:31:31[Sound][inform]-No sound found for block type 'normal'

17:31:31[Sound][inform]-No sound found for block type 'normal'

17:31:31[Sound][inform]-No sound found for block type 'normal'

17:31:31[Sound][inform]-No sound found for block type 'normal'

17:31:32[Sound][inform]-No sound found for block type 'normal'

17:31:32[Sound][inform]-No sound found for block type 'normal'

17:31:32[Sound][inform]-No sound found for block type 'normal'

17:31:32[Sound][inform]-No sound found for block type 'normal'

17:31:32[Sound][inform]-No sound found for block type 'normal'

17:31:32[Sound][inform]-No sound found for block type 'normal'

17:31:33[Sound][inform]-No sound found for block type 'normal'

17:31:33[Sound][inform]-No sound found for block type 'normal'

17:31:33[Sound][inform]-No sound found for block type 'normal'

17:31:33[Sound][inform]-No sound found for block type 'normal'

17:31:33[Sound][inform]-No sound found for block type 'normal'

17:31:33[Sound][inform]-No sound found for block type 'normal'

17:31:33[Sound][inform]-No sound found for block type 'normal'

17:31:33[Sound][inform]-No sound found for block type 'normal'

17:31:33[Sound][inform]-No sound found for block type 'normal'

17:31:33[Sound][inform]-No sound found for block type 'normal'

17:31:33[Sound][inform]-No sound found for block type 'normal'

17:31:33[Sound][inform]-No sound found for block type 'normal'

17:31:33[Sound][inform]-No sound found for block type 'normal'

17:31:33[Sound][inform]-No sound found for block type 'normal'

17:31:33[Sound][inform]-No sound found for block type 'normal'

17:31:33[Sound][inform]-No sound found for block type 'normal'

17:31:33[Sound][inform]-No sound found for block type 'normal'

17:31:33[Sound][inform]-No sound found for block type 'normal'

17:31:33[Sound][inform]-No sound found for block type 'normal'

17:31:34[Sound][inform]-No sound found for block type 'normal'

17:31:34[Sound][inform]-No sound found for block type 'normal'

17:31:34[Sound][inform]-No sound found for block type 'normal'

17:31:34[Sound][inform]-No sound found for block type 'normal'

17:31:34[Sound][inform]-No sound found for block type 'normal'

17:31:34[Sound][inform]-No sound found for block type 'normal'

17:31:34[Sound][inform]-No sound found for block type 'normal'

17:31:35[Sound][inform]-No sound found for block type 'normal'

17:31:35[Sound][inform]-No sound found for block type 'normal'

17:31:35[Sound][inform]-No sound found for block type 'normal'

17:31:35[Sound][inform]-No sound found for block type 'normal'

17:31:35[Sound][inform]-No sound found for block type 'normal'

17:31:35[Sound][inform]-No sound found for block type 'normal'

17:31:35[Sound][inform]-No sound found for block type 'normal'

17:31:36[Sound][inform]-No sound found for block type 'normal'

17:31:36[Sound][inform]-No sound found for block type 'normal'

17:31:36[Sound][inform]-No sound found for block type 'normal'

17:31:36[Sound][inform]-No sound found for block type 'normal'

17:31:36[Sound][inform]-No sound found for block type 'normal'

17:31:36[Sound][inform]-No sound found for block type 'normal'

17:31:36[Sound][inform]-No sound found for block type 'normal'

17:31:36[Sound][inform]-No sound found for block type 'normal'

17:31:36[Sound][inform]-No sound found for block type 'normal'

17:31:36[Sound][inform]-No sound found for block type 'normal'

17:31:36[Sound][inform]-No sound found for block type 'normal'

17:31:36[Sound][inform]-No sound found for block type 'normal'

17:31:36[Sound][inform]-No sound found for block type 'normal'

17:31:36[Sound][inform]-No sound found for block type 'normal'

17:31:36[Sound][inform]-No sound found for block type 'normal'

17:31:36[Sound][inform]-No sound found for block type 'normal'

17:31:36[Sound][inform]-No sound found for block type 'normal'

17:31:36[Sound][inform]-No sound found for block type 'normal'

17:31:36[Sound][inform]-No sound found for block type 'normal'

17:31:36[Sound][inform]-No sound found for block type 'normal'

17:31:36[Sound][inform]-No sound found for block type 'normal'

17:31:36[Sound][inform]-No sound found for block type 'normal'

17:31:37[Sound][inform]-No sound found for block type 'normal'

17:31:37[Sound][inform]-No sound found for block type 'normal'

17:31:37[Sound][inform]-No sound found for block type 'normal'

17:31:37[Sound][inform]-No sound found for block type 'normal'

17:31:37[Sound][inform]-No sound found for block type 'normal'

17:31:37[Sound][inform]-No sound found for block type 'normal'

17:31:37[Sound][inform]-No sound found for block type 'normal'

17:31:37[Sound][inform]-No sound found for block type 'normal'

17:31:37[Sound][inform]-No sound found for block type 'normal'

17:31:37[Sound][inform]-No sound found for block type 'normal'

17:31:37[Sound][inform]-No sound found for block type 'normal'

17:31:37[Sound][inform]-No sound found for block type 'normal'

17:31:37[Sound][inform]-No sound found for block type 'normal'

17:31:37[Sound][inform]-No sound found for block type 'normal'

17:31:37[Sound][inform]-No sound found for block type 'normal'

17:31:37[Sound][inform]-No sound found for block type 'normal'

17:31:37[Sound][inform]-No sound found for block type 'normal'

17:31:37[Sound][inform]-No sound found for block type 'normal'

17:31:37[Sound][inform]-No sound found for block type 'normal'

17:31:37[Sound][inform]-No sound found for block type 'normal'

17:31:37[Sound][inform]-No sound found for block type 'normal'

17:31:37[Sound][inform]-No sound found for block type 'normal'

17:31:38[Sound][inform]-No sound found for block type 'normal'

17:31:38[Sound][inform]-No sound found for block type 'normal'

17:31:38[Sound][inform]-No sound found for block type 'normal'

17:31:38[Sound][inform]-No sound found for block type 'normal'

17:31:38[Sound][inform]-No sound found for block type 'normal'

17:31:38[Sound][inform]-No sound found for block type 'normal'

17:31:38[Sound][inform]-No sound found for block type 'normal'

17:31:38[Sound][inform]-No sound found for block type 'normal'

17:31:38[Sound][inform]-No sound found for block type 'normal'

17:31:38[Sound][inform]-No sound found for block type 'normal'

17:31:38[Sound][inform]-No sound found for block type 'normal'

17:31:38[Sound][inform]-No sound found for block type 'normal'

17:31:38[Sound][inform]-No sound found for block type 'normal'

17:31:38[Sound][inform]-No sound found for block type 'normal'

17:31:38[Sound][inform]-No sound found for block type 'normal'

17:31:38[Sound][inform]-No sound found for block type 'normal'

17:31:38[Sound][inform]-No sound found for block type 'normal'

17:31:38[Sound][inform]-No sound found for block type 'normal'

17:31:38[Sound][inform]-No sound found for block type 'normal'

17:31:38[Sound][inform]-No sound found for block type 'normal'

17:31:38[Sound][inform]-No sound found for block type 'normal'

